"ISO_CODE","AGE_GROUP","CUTT_OF_DATA_COUNTRY","COUNTRY_NAME","AT_LEAST_ONE","COMPLETE_SCH","ADDITIONAL_1_DOSE","ADDITIONAL_2_DOSE","n","PERCENT_COMPLETE","PERCENT_ONE","PERCENT_ADDITIONAL_1","PERCENT_ADDITIONAL_2"
"GTM","18-59",2022-06-03,"GUATEMALA",5819656,4695587,2300877,54309,9740622,48.2,59.7,23.6,0.6
"GTM","60+",2022-06-03,"GUATEMALA",879318,794124,525676,38369,1340381,59.2,65.6,39.2,2.9
"GTM","<18",2022-05-27,"GUATEMALA",1514240,732284,70272,0,7168865,10.2,21.1,1,0
"GTM","18-59",2022-05-27,"GUATEMALA",5771601,4633721,2180306,0,9740622,47.6,59.3,22.4,0
"GTM","60+",2022-05-27,"GUATEMALA",875235,788785,510546,0,1340381,58.8,65.3,38.1,0
"GTM","<18",2022-05-20,"GUATEMALA",1514240,732284,70272,0,7168865,10.2,21.1,1,0
"GTM","18-59",2022-05-20,"GUATEMALA",5771601,4633721,2180306,0,9740622,47.6,59.3,22.4,0
"GTM","60+",2022-05-20,"GUATEMALA",875235,788785,510546,0,1340381,58.8,65.3,38.1,0
"GTM","<18",2022-05-13,"GUATEMALA",1514240,732284,70272,1,7168865,10.2,21.1,1,0
"GTM","18-59",2022-05-13,"GUATEMALA",5771601,4633721,2180306,16513,9740622,47.6,59.3,22.4,0.2
"GTM","60+",2022-05-13,"GUATEMALA",875235,788785,510546,4962,1340381,58.8,65.3,38.1,0.4
"GTM","<18",2022-05-06,"GUATEMALA",1371226,704387,33185,0,7168865,9.8,19.1,0.5,0
"GTM","18-59",2022-05-06,"GUATEMALA",5679827,4539398,1943999,0,9740622,46.6,58.3,20,0
"GTM","60+",2022-05-06,"GUATEMALA",867503,780394,477753,0,1340381,58.2,64.7,35.6,0
"GTM","<18",2022-04-29,"GUATEMALA",1371226,704387,33185,0,7168865,9.8,19.1,0.5,0
"GTM","18-59",2022-04-29,"GUATEMALA",5679827,4539398,1943999,0,9740622,46.6,58.3,20,0
"GTM","60+",2022-04-29,"GUATEMALA",867503,780394,477753,0,1340381,58.2,64.7,35.6,0
"GTM","<18",2022-04-22,"GUATEMALA",1371226,704387,33185,0,7168865,9.8,19.1,0.5,0
"GTM","18-59",2022-04-22,"GUATEMALA",5679827,4539398,1943999,0,9740622,46.6,58.3,20,0
"GTM","60+",2022-04-22,"GUATEMALA",867503,780394,477753,0,1340381,58.2,64.7,35.6,0
"GTM","<18",2022-04-15,"GUATEMALA",1371226,704387,33185,0,7168865,9.8,19.1,0.5,0
"GTM","18-59",2022-04-15,"GUATEMALA",5679827,4539398,1943999,0,9740622,46.6,58.3,20,0
"GTM","60+",2022-04-15,"GUATEMALA",867503,780394,477753,0,1340381,58.2,64.7,35.6,0
"GTM","<18",2022-04-08,"GUATEMALA",1371226,704387,33185,0,7168865,9.8,19.1,0.5,0
"GTM","18-59",2022-04-08,"GUATEMALA",5679827,4539398,1943999,0,9740622,46.6,58.3,20,0
"GTM","60+",2022-04-08,"GUATEMALA",867503,780394,477753,0,1340381,58.2,64.7,35.6,0
"GTM","<18",2022-04-01,"GUATEMALA",1042963,672134,11495,0,7168865,9.4,14.5,0.2,0
"GTM","18-59",2022-04-01,"GUATEMALA",5602221,4444115,1760527,0,9740622,45.6,57.5,18.1,0
"GTM","60+",2022-04-01,"GUATEMALA",860957,772591,453337,0,1340381,57.6,64.2,33.8,0
"GTM","<18",2022-03-25,"GUATEMALA",1042963,672134,11495,0,7168865,9.4,14.5,0.2,0
"GTM","18-59",2022-03-25,"GUATEMALA",5602221,4444115,1760527,0,9740622,45.6,57.5,18.1,0
"GTM","60+",2022-03-25,"GUATEMALA",860957,772591,453337,0,1340381,57.6,64.2,33.8,0
"GTM","<18",2022-03-18,"GUATEMALA",927936,638612,745,0,7168865,8.9,12.9,0,0
"GTM","18-59",2022-03-18,"GUATEMALA",5519278,4344537,1542725,0,9740622,44.6,56.7,15.8,0
"GTM","60+",2022-03-18,"GUATEMALA",853952,764509,421811,0,1340381,57,63.7,31.5,0
"GTM","<18",2022-03-11,"GUATEMALA",927936,638612,745,0,7168865,8.9,12.9,0,0
"GTM","18-59",2022-03-11,"GUATEMALA",5519278,4344537,1542725,0,9740622,44.6,56.7,15.8,0
"GTM","60+",2022-03-11,"GUATEMALA",853952,764509,421811,0,1340381,57,63.7,31.5,0
"GTM","<18",2022-03-04,"GUATEMALA",913766,621353,745,0,7168865,8.7,12.7,0,0
"GTM","18-59",2022-03-04,"GUATEMALA",5470535,4293544,1435552,0,9740622,44.1,56.2,14.7,0
"GTM","60+",2022-03-04,"GUATEMALA",849810,760457,404208,0,1340381,56.7,63.4,30.2,0
"GTM","<18",2022-02-25,"GUATEMALA",893313,595261,745,0,7168865,8.3,12.5,0,0
"GTM","18-59",2022-02-25,"GUATEMALA",5405251,4221347,1282926,0,9740622,43.3,55.5,13.2,0
"GTM","60+",2022-02-25,"GUATEMALA",844336,754841,377528,0,1340381,56.3,63,28.2,0
"GTM","<18",2022-02-18,"GUATEMALA",851600,543787,743,0,7168865,7.6,11.9,0,0
"GTM","18-59",2022-02-18,"GUATEMALA",5300749,4086335,1020882,0,9740622,42,54.4,10.5,0
"GTM","60+",2022-02-18,"GUATEMALA",835602,743464,322874,0,1340381,55.5,62.3,24.1,0
"GTM","<18",2022-02-11,"GUATEMALA",851600,543787,743,0,7168865,7.6,11.9,0,0
"GTM","18-59",2022-02-11,"GUATEMALA",5300749,4086335,1020882,0,9740622,42,54.4,10.5,0
"GTM","60+",2022-02-11,"GUATEMALA",835602,743464,322874,0,1340381,55.5,62.3,24.1,0
"GTM","<18",2022-02-04,"GUATEMALA",832251,522133,743,0,7168865,7.3,11.6,0,0
"GTM","18-59",2022-02-04,"GUATEMALA",5258618,4032063,905245,0,9740622,41.4,54,9.3,0
"GTM","60+",2022-02-04,"GUATEMALA",832134,738993,295731,0,1340381,55.1,62.1,22.1,0
"GTM","<18",2022-01-28,"GUATEMALA",809761,492079,743,0,7168865,6.9,11.3,0,0
"GTM","18-59",2022-01-28,"GUATEMALA",5209063,3956894,728517,0,9740622,40.6,53.5,7.5,0
"GTM","60+",2022-01-28,"GUATEMALA",828374,733123,251437,0,1340381,54.7,61.8,18.8,0
"GTM","<18",2022-01-21,"GUATEMALA",772450,447543,0,0,7168865,6.2,10.8,0,0
"GTM","18-59",2022-01-21,"GUATEMALA",5132600,3840322,0,0,9740622,39.4,52.7,0,0
"GTM","60+",2022-01-21,"GUATEMALA",819503,711943,0,0,1340381,53.1,61.1,0,0
"GTM","<18",2022-01-14,"GUATEMALA",680888,282861,0,0,7168865,3.9,9.5,0,0
"GTM","18-59",2022-01-14,"GUATEMALA",4970756,3597383,0,0,9740622,36.9,51,0,0
"GTM","60+",2022-01-14,"GUATEMALA",826153,710888,0,0,1340381,53,61.6,0,0
"GTM","<18",2022-01-07,"GUATEMALA",680888,282861,0,0,7168865,3.9,9.5,0,0
"GTM","18-59",2022-01-07,"GUATEMALA",4970756,3597383,0,0,9740622,36.9,51,0,0
"GTM","60+",2022-01-07,"GUATEMALA",826153,710888,0,0,1340381,53,61.6,0,0
"GTM","<18",2021-12-31,"GUATEMALA",680888,282861,0,0,7168865,3.9,9.5,0,0
"GTM","18-59",2021-12-31,"GUATEMALA",4970756,3597383,0,0,9740622,36.9,51,0,0
"GTM","60+",2021-12-31,"GUATEMALA",826153,710888,0,0,1340381,53,61.6,0,0
"GTM","<18",2021-12-24,"GUATEMALA",597748,201703,0,0,7168865,2.8,8.3,0,0
"GTM","18-59",2021-12-24,"GUATEMALA",4835386,3438231,0,0,9740622,35.3,49.6,0,0
"GTM","60+",2021-12-24,"GUATEMALA",815030,698556,0,0,1340381,52.1,60.8,0,0
"GTM","<18",2021-12-17,"GUATEMALA",597748,201703,0,0,7168865,2.8,8.3,0,0
"GTM","18-59",2021-12-17,"GUATEMALA",4835386,3438231,0,0,9740622,35.3,49.6,0,0
"GTM","60+",2021-12-17,"GUATEMALA",815030,698556,0,0,1340381,52.1,60.8,0,0
"GTM","<18",2021-12-10,"GUATEMALA",234812,46877,0,0,7168865,0.7,3.3,0,0
"GTM","18-59",2021-12-10,"GUATEMALA",4408716,2705386,0,0,9740622,27.8,45.3,0,0
"GTM","60+",2021-12-10,"GUATEMALA",784870,645294,0,0,1340381,48.1,58.6,0,0
"GTM","<18",2021-12-03,"GUATEMALA",234812,46877,0,0,7168865,0.7,3.3,0,0
"GTM","18-59",2021-12-03,"GUATEMALA",4408716,2705386,0,0,9740622,27.8,45.3,0,0
"GTM","60+",2021-12-03,"GUATEMALA",784870,645294,0,0,1340381,48.1,58.6,0,0
"GTM","<18",2021-11-26,"GUATEMALA",234812,46877,0,0,7168865,0.7,3.3,0,0
"GTM","18-59",2021-11-26,"GUATEMALA",4408716,2705386,0,0,9740622,27.8,45.3,0,0
"GTM","60+",2021-11-26,"GUATEMALA",784870,645294,0,0,1340381,48.1,58.6,0,0
"GTM","<18",2021-11-19,"GUATEMALA",234812,46877,0,0,7168865,0.7,3.3,0,0
"GTM","18-59",2021-11-19,"GUATEMALA",4408716,2705386,0,0,9740622,27.8,45.3,0,0
"GTM","60+",2021-11-19,"GUATEMALA",784870,645294,0,0,1340381,48.1,58.6,0,0
"GTM","<18",2021-11-12,"GUATEMALA",234812,46877,0,0,7168865,0.7,3.3,0,0
"GTM","18-59",2021-11-12,"GUATEMALA",4408716,2705386,0,0,9740622,27.8,45.3,0,0
"GTM","60+",2021-11-12,"GUATEMALA",784870,645294,0,0,1340381,48.1,58.6,0,0
"GTM","<18",2021-11-05,"GUATEMALA",211519,13099,0,0,7168865,0.2,3,0,0
"GTM","18-59",2021-11-05,"GUATEMALA",4341943,2617260,0,0,9740622,26.9,44.6,0,0
"GTM","60+",2021-11-05,"GUATEMALA",780443,637866,0,0,1340381,47.6,58.2,0,0
"GTM","<18",2021-10-29,"GUATEMALA",96672,24,0,0,7168865,0,1.3,0,0
"GTM","18-59",2021-10-29,"GUATEMALA",3992212,2207246,0,0,9740622,22.7,41,0,0
"GTM","60+",2021-10-29,"GUATEMALA",755285,599165,0,0,1340381,44.7,56.3,0,0
"GTM","<18",2021-10-22,"GUATEMALA",96672,24,0,0,7168865,0,1.3,0,0
"GTM","18-59",2021-10-22,"GUATEMALA",3992212,2207246,0,0,9740622,22.7,41,0,0
"GTM","60+",2021-10-22,"GUATEMALA",755285,599165,0,0,1340381,44.7,56.3,0,0
"GTM","<18",2021-10-15,"GUATEMALA",96672,24,0,0,7168865,0,1.3,0,0
"GTM","18-59",2021-10-15,"GUATEMALA",3992212,2207246,0,0,9740622,22.7,41,0,0
"GTM","60+",2021-10-15,"GUATEMALA",755285,599165,0,0,1340381,44.7,56.3,0,0
"GTM","<18",2021-10-08,"GUATEMALA",109,0,0,0,7168865,0,0,0,0
"GTM","18-59",2021-10-08,"GUATEMALA",3401944,1514411,0,0,9740622,15.5,34.9,0,0
"GTM","60+",2021-10-08,"GUATEMALA",714893,517374,0,0,1340381,38.6,53.3,0,0
"GTM","<18",2021-10-01,"GUATEMALA",109,0,0,0,7168865,0,0,0,0
"GTM","18-59",2021-10-01,"GUATEMALA",3401944,1514411,0,0,9740622,15.5,34.9,0,0
"GTM","60+",2021-10-01,"GUATEMALA",714893,517374,0,0,1340381,38.6,53.3,0,0
"GTM","<18",2021-09-24,"GUATEMALA",109,0,0,0,7168865,0,0,0,0
"GTM","18-59",2021-09-24,"GUATEMALA",3401944,1514411,0,0,9740622,15.5,34.9,0,0
"GTM","60+",2021-09-24,"GUATEMALA",714893,517374,0,0,1340381,38.6,53.3,0,0
"GTM","<18",2021-09-17,"GUATEMALA",0,0,0,0,7168865,0,0,0,0
"GTM","18-59",2021-09-17,"GUATEMALA",0,0,0,0,9740622,0,0,0,0
"GTM","60+",2021-09-17,"GUATEMALA",0,0,0,0,1340381,0,0,0,0
"GTM","<18",2021-09-10,"GUATEMALA",0,0,0,0,7168865,0,0,0,0
"GTM","18-59",2021-09-10,"GUATEMALA",0,0,0,0,9740622,0,0,0,0
"GTM","60+",2021-09-10,"GUATEMALA",0,0,0,0,1340381,0,0,0,0
"GTM","<18",2021-09-03,"GUATEMALA",0,0,0,0,7168865,0,0,0,0
"GTM","18-59",2021-09-03,"GUATEMALA",0,0,0,0,9740622,0,0,0,0
"GTM","60+",2021-09-03,"GUATEMALA",0,0,0,0,1340381,0,0,0,0
"GTM","<18",2021-08-27,"GUATEMALA",0,0,0,0,7168865,0,0,0,0
"GTM","18-59",2021-08-27,"GUATEMALA",0,0,0,0,9740622,0,0,0,0
"GTM","60+",2021-08-27,"GUATEMALA",0,0,0,0,1340381,0,0,0,0
"GTM","<18",2021-08-20,"GUATEMALA",0,0,0,0,7168865,0,0,0,0
"GTM","18-59",2021-08-20,"GUATEMALA",0,0,0,0,9740622,0,0,0,0
"GTM","60+",2021-08-20,"GUATEMALA",0,0,0,0,1340381,0,0,0,0
"GTM","<18",2021-08-13,"GUATEMALA",0,0,0,0,7168865,0,0,0,0
"GTM","18-59",2021-08-13,"GUATEMALA",0,0,0,0,9740622,0,0,0,0
"GTM","60+",2021-08-13,"GUATEMALA",0,0,0,0,1340381,0,0,0,0
"GTM","<18",2021-08-06,"GUATEMALA",0,0,0,0,7168865,0,0,0,0
"GTM","18-59",2021-08-06,"GUATEMALA",0,0,0,0,9740622,0,0,0,0
"GTM","60+",2021-08-06,"GUATEMALA",0,0,0,0,1340381,0,0,0,0
"HND","<18",2022-06-24,"HONDURAS",1280974,887389,195500,0,3651284,24.3,35.1,5.4,0
"HND","18-59",2022-06-24,"HONDURAS",2001325,1860457,1048784,0,5651698,32.9,35.4,18.6,0
"HND","60+",2022-06-24,"HONDURAS",556978,504624,320007,0,760012,66.4,73.3,42.1,0
"HND","<18",2022-06-17,"HONDURAS",1280974,887389,195500,0,3651284,24.3,35.1,5.4,0
"HND","18-59",2022-06-17,"HONDURAS",2001325,1860457,1048784,0,5651698,32.9,35.4,18.6,0
"HND","60+",2022-06-17,"HONDURAS",556978,504624,320007,0,760012,66.4,73.3,42.1,0
"HND","<18",2022-06-10,"HONDURAS",1280974,887389,195500,0,3651284,24.3,35.1,5.4,0
"HND","18-59",2022-06-10,"HONDURAS",2001325,1860457,1048784,0,5651698,32.9,35.4,18.6,0
"HND","60+",2022-06-10,"HONDURAS",556978,504624,320007,0,760012,66.4,73.3,42.1,0
"HND","<18",2022-06-03,"HONDURAS",1280974,887389,195500,0,3651284,24.3,35.1,5.4,0
"HND","18-59",2022-06-03,"HONDURAS",2001325,1860457,1048784,0,5651698,32.9,35.4,18.6,0
"HND","60+",2022-06-03,"HONDURAS",556978,504624,320007,0,760012,66.4,73.3,42.1,0
"HND","<18",2022-05-27,"HONDURAS",1280974,887389,195500,0,3651284,24.3,35.1,5.4,0
"HND","18-59",2022-05-27,"HONDURAS",2001325,1860457,1048784,0,5651698,32.9,35.4,18.6,0
"HND","60+",2022-05-27,"HONDURAS",556978,504624,320007,0,760012,66.4,73.3,42.1,0
"HND","<18",2022-05-20,"HONDURAS",1280974,887389,195500,0,3651284,24.3,35.1,5.4,0
"HND","18-59",2022-05-20,"HONDURAS",2001325,1860457,1048784,0,5651698,32.9,35.4,18.6,0
"HND","60+",2022-05-20,"HONDURAS",556978,504624,320007,0,760012,66.4,73.3,42.1,0
"HND","<18",2022-05-13,"HONDURAS",1280974,887389,195500,0,3651284,24.3,35.1,5.4,0
"HND","18-59",2022-05-13,"HONDURAS",2001325,1860457,1048784,0,5651698,32.9,35.4,18.6,0
"HND","60+",2022-05-13,"HONDURAS",556978,504624,320007,0,760012,66.4,73.3,42.1,0
"HND","<18",2022-05-06,"HONDURAS",1280974,887389,195500,0,3651284,24.3,35.1,5.4,0
"HND","18-59",2022-05-06,"HONDURAS",2001325,1860457,1048784,0,5651698,32.9,35.4,18.6,0
"HND","60+",2022-05-06,"HONDURAS",556978,504624,320007,0,760012,66.4,73.3,42.1,0
"HND","<18",2022-04-29,"HONDURAS",1280974,887389,195500,0,3651284,24.3,35.1,5.4,0
"HND","18-59",2022-04-29,"HONDURAS",2001325,1860457,1048784,0,5651698,32.9,35.4,18.6,0
"HND","60+",2022-04-29,"HONDURAS",556978,504624,320007,0,760012,66.4,73.3,42.1,0
"HND","<18",2022-04-22,"HONDURAS",1280974,887389,195500,0,3651284,24.3,35.1,5.4,0
"HND","18-59",2022-04-22,"HONDURAS",2001325,1860457,1048784,0,5651698,32.9,35.4,18.6,0
"HND","60+",2022-04-22,"HONDURAS",556978,504624,320007,0,760012,66.4,73.3,42.1,0
"HND","<18",2022-04-15,"HONDURAS",1280974,887389,195500,0,3651284,24.3,35.1,5.4,0
"HND","18-59",2022-04-15,"HONDURAS",2001325,1860457,1048784,0,5651698,32.9,35.4,18.6,0
"HND","60+",2022-04-15,"HONDURAS",556978,504624,320007,0,760012,66.4,73.3,42.1,0
"HND","<18",2022-04-08,"HONDURAS",1280974,887389,195500,0,3651284,24.3,35.1,5.4,0
"HND","18-59",2022-04-08,"HONDURAS",2001325,1860457,1048784,0,5651698,32.9,35.4,18.6,0
"HND","60+",2022-04-08,"HONDURAS",556978,504624,320007,0,760012,66.4,73.3,42.1,0
"HND","<18",2022-04-01,"HONDURAS",1280974,887389,195500,0,3651284,24.3,35.1,5.4,0
"HND","18-59",2022-04-01,"HONDURAS",2001325,1860457,1048784,0,5651698,32.9,35.4,18.6,0
"HND","60+",2022-04-01,"HONDURAS",556978,504624,320007,0,760012,66.4,73.3,42.1,0
"HND","<18",2022-03-25,"HONDURAS",1042610,609058,126296,0,3651284,16.7,28.6,3.5,0
"HND","18-59",2022-03-25,"HONDURAS",1747481,1958164,973479,0,5651698,34.6,30.9,17.2,0
"HND","60+",2022-03-25,"HONDURAS",554738,501654,289043,0,760012,66,73,38,0
"HND","<18",2022-03-18,"HONDURAS",1042610,609058,126296,0,3651284,16.7,28.6,3.5,0
"HND","18-59",2022-03-18,"HONDURAS",1747481,1958164,973479,0,5651698,34.6,30.9,17.2,0
"HND","60+",2022-03-18,"HONDURAS",554738,501654,289043,0,760012,66,73,38,0
"HND","<18",2022-03-11,"HONDURAS",1042610,609058,126296,0,3651284,16.7,28.6,3.5,0
"HND","18-59",2022-03-11,"HONDURAS",1747481,1958164,973479,0,5651698,34.6,30.9,17.2,0
"HND","60+",2022-03-11,"HONDURAS",554738,501654,289043,0,760012,66,73,38,0
"HND","<18",2022-03-04,"HONDURAS",1042610,609058,126296,0,3651284,16.7,28.6,3.5,0
"HND","18-59",2022-03-04,"HONDURAS",1747481,1958164,973479,0,5651698,34.6,30.9,17.2,0
"HND","60+",2022-03-04,"HONDURAS",554738,501654,289043,0,760012,66,73,38,0
"HND","<18",2022-02-25,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2022-02-25,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2022-02-25,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2022-02-18,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2022-02-18,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2022-02-18,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2022-02-11,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2022-02-11,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2022-02-11,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2022-02-04,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2022-02-04,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2022-02-04,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2022-01-28,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2022-01-28,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2022-01-28,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2022-01-21,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2022-01-21,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2022-01-21,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2022-01-14,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2022-01-14,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2022-01-14,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2022-01-07,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2022-01-07,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2022-01-07,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2021-12-31,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2021-12-31,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2021-12-31,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2021-12-24,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2021-12-24,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2021-12-24,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2021-12-17,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2021-12-17,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2021-12-17,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2021-12-10,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2021-12-10,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2021-12-10,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2021-12-03,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2021-12-03,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2021-12-03,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2021-11-26,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2021-11-26,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2021-11-26,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2021-11-19,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2021-11-19,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2021-11-19,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2021-11-12,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2021-11-12,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2021-11-12,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2021-11-05,"HONDURAS",538973,341509,0,0,3651284,9.4,14.8,0,0
"HND","18-59",2021-11-05,"HONDURAS",1318020,1097711,0,0,5651698,19.4,23.3,0,0
"HND","60+",2021-11-05,"HONDURAS",516316,433917,0,0,760012,57.1,67.9,0,0
"HND","<18",2021-10-29,"HONDURAS",0,0,0,0,3651284,0,0,0,0
"HND","18-59",2021-10-29,"HONDURAS",0,0,0,0,5651698,0,0,0,0
"HND","60+",2021-10-29,"HONDURAS",0,0,0,0,760012,0,0,0,0
"HND","<18",2021-10-22,"HONDURAS",0,0,0,0,3651284,0,0,0,0
"HND","18-59",2021-10-22,"HONDURAS",0,0,0,0,5651698,0,0,0,0
"HND","60+",2021-10-22,"HONDURAS",0,0,0,0,760012,0,0,0,0
"HND","<18",2021-10-15,"HONDURAS",0,0,0,0,3651284,0,0,0,0
"HND","18-59",2021-10-15,"HONDURAS",0,0,0,0,5651698,0,0,0,0
"HND","60+",2021-10-15,"HONDURAS",0,0,0,0,760012,0,0,0,0
"HND","<18",2021-10-08,"HONDURAS",0,0,0,0,3651284,0,0,0,0
"HND","18-59",2021-10-08,"HONDURAS",0,0,0,0,5651698,0,0,0,0
"HND","60+",2021-10-08,"HONDURAS",0,0,0,0,760012,0,0,0,0
"HND","<18",2021-10-01,"HONDURAS",0,0,0,0,3651284,0,0,0,0
"HND","18-59",2021-10-01,"HONDURAS",0,0,0,0,5651698,0,0,0,0
"HND","60+",2021-10-01,"HONDURAS",0,0,0,0,760012,0,0,0,0
"HND","<18",2021-09-24,"HONDURAS",0,0,0,0,3651284,0,0,0,0
"HND","18-59",2021-09-24,"HONDURAS",0,0,0,0,5651698,0,0,0,0
"HND","60+",2021-09-24,"HONDURAS",0,0,0,0,760012,0,0,0,0
"HND","<18",2021-09-17,"HONDURAS",0,0,0,0,3651284,0,0,0,0
"HND","18-59",2021-09-17,"HONDURAS",0,0,0,0,5651698,0,0,0,0
"HND","60+",2021-09-17,"HONDURAS",0,0,0,0,760012,0,0,0,0
"HND","<18",2021-09-10,"HONDURAS",0,0,0,0,3651284,0,0,0,0
"HND","18-59",2021-09-10,"HONDURAS",0,0,0,0,5651698,0,0,0,0
"HND","60+",2021-09-10,"HONDURAS",0,0,0,0,760012,0,0,0,0
"HND","<18",2021-09-03,"HONDURAS",0,0,0,0,3651284,0,0,0,0
"HND","18-59",2021-09-03,"HONDURAS",0,0,0,0,5651698,0,0,0,0
"HND","60+",2021-09-03,"HONDURAS",0,0,0,0,760012,0,0,0,0
"HND","<18",2021-08-27,"HONDURAS",0,0,0,0,3651284,0,0,0,0
"HND","18-59",2021-08-27,"HONDURAS",0,0,0,0,5651698,0,0,0,0
"HND","60+",2021-08-27,"HONDURAS",0,0,0,0,760012,0,0,0,0
"HND","<18",2021-08-20,"HONDURAS",0,0,0,0,3651284,0,0,0,0
"HND","18-59",2021-08-20,"HONDURAS",0,0,0,0,5651698,0,0,0,0
"HND","60+",2021-08-20,"HONDURAS",0,0,0,0,760012,0,0,0,0
"HND","<18",2021-08-13,"HONDURAS",0,0,0,0,3651284,0,0,0,0
"HND","18-59",2021-08-13,"HONDURAS",0,0,0,0,5651698,0,0,0,0
"HND","60+",2021-08-13,"HONDURAS",0,0,0,0,760012,0,0,0,0
"HND","<18",2021-08-06,"HONDURAS",0,0,0,0,3651284,0,0,0,0
"HND","18-59",2021-08-06,"HONDURAS",0,0,0,0,5651698,0,0,0,0
"HND","60+",2021-08-06,"HONDURAS",0,0,0,0,760012,0,0,0,0
"JAM","<18",2022-06-24,"JAMAICA",85995,74354,120,0,826418,9,10.4,0,0
"JAM","18-59",2022-06-24,"JAMAICA",468041,480611,17876,0,1742531,27.6,26.9,1,0
"JAM","60+",2022-06-24,"JAMAICA",146506,144402,22622,0,404513,35.7,36.2,5.6,0
"JAM","<18",2022-06-17,"JAMAICA",85995,74354,120,0,826418,9,10.4,0,0
"JAM","18-59",2022-06-17,"JAMAICA",468041,480611,17876,0,1742531,27.6,26.9,1,0
"JAM","60+",2022-06-17,"JAMAICA",146506,144402,22622,0,404513,35.7,36.2,5.6,0
"JAM","<18",2022-06-10,"JAMAICA",85995,74354,120,0,826418,9,10.4,0,0
"JAM","18-59",2022-06-10,"JAMAICA",468041,480611,17876,0,1742531,27.6,26.9,1,0
